FTHG,FTAG,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
0.560975609756098,0.803245436105477,12.226586102719,12.3117283950617,11.0408163265306,13.3823529411765,1.43030411644652,1.06919578794673,11.0411764705882,6.7810650887574,5.58163265306122,0,0,0,0,0,0,0,0,0.146247694258266,-0.275613977826818,0.509382085568893,0.0588648814358125
2.55384615384615,0.803245436105477,13.4294117647059,12.5649546827795,12.8374558303887,13.4285714285714,1.49379336126314,1.14959027718596,11.5598885793872,7.66120218579235,5.70833333333333,0,0,0,0,0,0,0,0,0.190879201367273,-0.189729897096082,0.4046581428428,0.0988125640746149
0.587628865979381,0.803245436105477,11.7865612648221,12.6776119402985,16.4814814814815,13.639175257732,1.11482063015818,1.44305440536652,12.0771276595745,5.32530120481928,8.8859649122807,0,0,0,0,0,0,0,0,-0.300376445211715,0.232347819288558,-0.382767823418982,-0.18483161422382
0.564705882352941,0.794871794871795,10.5275862068966,16.0313588850174,18.5918367346939,14.5254901960784,0.813412733420041,1.05753049122683,13.0981432360743,3.54385964912281,4.875,0,0,0,0,0,0,0,0,-0.829908087619745,-0.363505820079792,-0.236235032597993,-0.0397989701439523
1.63874345549738,0.5275,11.7623762376238,20.1859649122807,19.0408163265306,15.0905660377358,1.05269617234237,1.79777598584224,14.0373333333333,6.73563218390805,11.1090909090909,0,0,0,0,1,0,0,0,-0.26601402883435,0.661060029197473,-0.657468953794317,-0.19441542802279
1.69747899159664,0.79559748427673,14.2747252747253,22.0234899328859,18.2970297029703,16.3614035087719,1.21680620220553,1.1615343288194,14.921832884097,8.24050632911392,7.61428571428571,0,0,0,0,0,0,0,0,-0.126441748846612,0.274013078119332,0.0680637031853449,0.0401319626520122
1.78260869565217,0.534375,15.0112994350282,20.6214285714286,21.0391304347826,19.868501529052,1.3401695939206,1.27434452206965,15.8652291105121,9.53846153846154,8.39106145251397,0,0,0,0,0,0,0,0,-0.095072392692664,-0.0471455564831893,0.104973977263604,0.0487929913216368
4.47619047619048,0.530674846625767,15.8065395095368,18.8826979472141,25.8794642857143,19.8333333333333,1.02737362029366,1.21157993032126,16.9731903485255,2.15789473684211,8.56451612903226,0,0,1,1,0,0,0,0,-0.466354488429071,-0.156694261011072,-0.244781713345891,-0.30589969192965
1.30434782608696,0.79559748427673,19.2,20.1475903614458,27.9285714285714,21.5613382899628,1.1823823435873,1.318656537353,17.9164420485175,7.74074074074074,11.0757575757576,1,0,0,0,1,0,0,0,-0.367536779752674,0.123473454580373,-0.160961759357136,-0.0699286571013064
1.03260869565217,0.496402877697842,21.4108280254777,19.6075085324232,28.5489510489511,26.3906976744186,1.1944026216577,1.19054132471444,19.0456989247312,4.95789473684211,7.50909090909091,0,0,0,0,0,0,0,0,-0.223095650495052,-0.283605608095624,-0.00106706216411892,-0.036014740040884
1.03260869565217,1.50666666666667,21.2718120805369,17.7302052785924,29.9407407407407,30.9541984732824,1.16505425455892,1.02033605171088,19.9676549865229,4.90291262135922,5.52238805970149,0,0,0,0,0,0,0,0,-0.339322039160067,-0.584458051950113,0.207964625692204,-0.0204451296928904
0.962962962962963,0.511111111111111,20.5579268292683,20.6888888888889,31.6197718631179,30.6465863453815,1.07878891848932,1.13418010503836,20.9945945945946,9.35555555555556,2.25,0,0,0,0,0,0,0,0,-0.420278572348201,-0.360042254597724,-0.062514440147617,0.183706483182541
0.607843137254902,0.468085106382979,20.4855305466238,22.6635220125786,32.0866141732283,30.4061302681992,1.10603134920242,1.18925851775006,21.9354838709677,3.05555555555556,2.96491228070175,0,0,0,0,0,0,0,0,-0.438488930606258,-0.194255711778891,-0.127206011374702,-0.0598059880798732
0.97489539748954,2.36144578313253,20.5075528700906,23.1935483870968,33.304,30.2390438247012,1.06204435624026,1.11535986382574,22.927807486631,5.18604651162791,3.61016949152542,0,0,0,0,0,0,0,0,-0.491057071542202,-0.369688450800789,-0.0857858855042839,0.0526217565696615
1.68535825545171,1.55294117647059,32.24,24.5236593059937,30.0740740740741,30.6024590163934,1.13720821913557,1.09381212054673,24.4138888888889,4.97916666666667,8.05681818181818,0,0,1,0,0,0,0,0,-0.241624097184401,-0.103377869912052,0.0935098778143643,-0.0714442826015772
1.05054151624549,0.507537688442211,49.3,28.0448979591837,24.75,33.6359832635983,1.99189536620298,1.13432563665598,25.4265927977839,11.1,5.59756097560976,0,0,0,0,0,0,0,0,1.2649702096676,-0.308193694828291,0.877894431167083,0.0978522638750235
1.70422535211268,1.50714285714286,32.75,31.2622222222222,30.5454545454545,31.4153846153846,1.10973600366486,1.34190915677531,26.0028901734104,5.60416666666667,10.4098360655738,0,0,0,0,0,0,0,0,-0.199166057504873,0.0660445096754088,-0.315478294383953,-0.091896734390637
1.69747899159664,0.782608695652174,28.0691056910569,28.2783018867925,33.8290598290598,30.0663507109005,1.15451472834699,1.3883425587058,26.4122562674095,5.23308270676692,4.76470588235294,0,0,0,0,0,0,0,0,-0.230643286291159,-0.0199248914918793,-0.31124993238978,0.0130979070025265
1.65454545454545,0.5275,31.3361344537815,27.551724137931,32.6872246696035,35.0926829268293,1.38363190174649,1.12932870817513,26.9335106382979,4.13385826771654,6.12060301507538,0,0,0,0,0,0,0,0,0.0455832748790835,-0.282961973333113,0.348389711894572,-0.0363996550860389
