index,value
2996,10
2997,10
2998,12
2999,7
3000,6
3001,9
3002,4
3003,8
3004,7
3005,5
3006,9
3007,5
3008,9
3009,14
3010,6
3011,7
3012,10
3013,9
3014,3
3015,7
3016,6
3017,3
3018,10
3019,10
3020,15
3021,9
3022,9
3023,10
3024,9
3025,8
3026,9
3027,12
3028,5
3029,9
3030,12
3031,8
3032,10
3033,7
3034,11
3035,8
3036,10
3037,9
3038,7
3039,5
3040,8
3041,2
3042,11
3043,5
3044,8
3045,5
3046,14
3047,7
3048,7
3049,10
3050,8
3051,8
3052,9
3053,15
3054,10
3055,8
3056,8
3057,11
3058,5
3059,12
3060,6
3061,10
3062,8
3063,5
3064,7
3065,8
3066,5
3067,9
3068,11
3069,10
3070,8
3071,7
3072,8
3073,12
3074,12
3075,8
3076,6
3077,6
3078,9
3079,4
3080,8
3081,8
3082,5
3083,6
3084,13
3085,6
3086,14
3087,6
3088,6
3089,4
3090,7
3091,4
3092,12
3093,7
3094,12
3095,7
3096,7
3097,5
3098,8
3099,6
3100,8
3101,7
3102,7
3103,5
3104,9
3105,8
3106,8
3107,8
3108,8
3109,10
3110,7
3111,10
3112,5
3113,4
3114,7
3115,7
3116,6
3117,3
3118,7
3119,6
3120,5
3121,7
3122,5
3123,10
3124,4
3125,7
3126,8
3127,8
3128,4
3129,12
3130,13
3131,9
3132,8
3133,8
3134,5
3135,6
3136,6
3137,4
3138,7
3139,7
3140,11
3141,3
3142,2
3143,5
3144,8
3145,12
3146,4
3147,3
3148,5
3149,6
3150,5
3151,4
3152,6
3153,12
3154,8
3155,7
3156,11
3157,4
3158,5
3159,6
3160,5
3161,5
3162,4
3163,2
3164,7
3165,6
3166,10
3167,6
3168,4
3169,12
3170,7
3171,4
3172,4
3173,9
3174,7
3175,5
3176,8
3177,12
3178,4
3179,1
3180,6
3181,8
3182,4
3183,8
3184,2
3185,4
3186,6
3187,5
3188,8
3189,9
3190,5
3191,8
3192,8
3193,3
3194,4
3195,8
3196,6
3197,8
3198,7
3199,8
3200,2
3201,7
3202,9
3203,5
3204,10
3205,10
3206,4
3207,6
3208,4
3209,6
3210,4
3211,5
3212,14
3213,4
3214,7
3215,10
3216,6
3217,6
3218,7
3219,9
3220,8
3221,4
3222,12
3223,11
3224,13
3225,6
3226,1
3227,9
3228,3
3229,7
3230,6
3231,11
3232,11
3233,6
3234,4
3235,14
3236,5
3237,9
3238,7
3239,6
3240,7
3241,4
3242,11
3243,12
3244,8
3245,3
3246,13
3247,9
3248,6
3249,8
3250,6
3251,7
3252,8
3253,7
3254,9
3255,9
3256,10
3257,9
3258,10
3259,12
3260,11
3261,4
3262,5
3263,12
3264,5
3265,6
3266,8
3267,5
3268,7
3269,7
3270,6
3271,6
3272,5
3273,8
3274,4
3275,2
3276,9
3277,8
3278,3
3279,6
3280,1
3281,6
3282,4
3283,5
3284,3
3285,8
3286,6
3287,10
3288,11
3289,10
3290,8
3291,5
3292,12
