original,rolling_average,gaussian,savitzky_golay,convolution,median
44.76750745,,,44.76765642125873,24.392599876363636,44.67027978
44.74926623,,,44.74915071678321,28.45167976818182,44.67027978
44.73031236,,,44.73010326594406,32.508909336363644,44.67027978
44.71059574,,,44.71059129159674,36.56426737363636,44.67027978
44.69063708,,,44.69069201659675,40.617743170909094,44.67027978
44.67027978,44.66931838909091,44.67023931598847,44.67048266379966,44.66931838909091,44.67027978
44.64987881,44.64919970454545,44.64987604540355,44.65007913356655,44.64919970454545,44.64987881
44.62952525,44.628812398181815,44.62943469249634,44.629547759487295,44.62881239818182,44.62952525
44.60893841,44.608213670909095,44.60886721176021,44.60891582825187,44.608213670909095,44.60893841
44.58823377,44.58742414181818,44.58813763367633,44.58819011897448,44.58742414181818,44.58823377
44.5673274,44.56641590818182,44.56722941025547,44.567371382657456,44.566415908181824,44.5673274
44.54620192,44.54519479818182,44.54615354164769,44.546363823706415,44.54519479818182,44.54620192
44.52500586,44.523724098181816,44.52493344832526,44.525117012401054,44.523724098181816,44.52500586
44.50372636,44.501986674545456,44.50348938495556,44.503575146456996,44.50198667454545,44.50372636
44.48191092,44.47999334,44.48165361484719,44.481677025314795,44.47999333999999,44.48191092
44.45954651,44.457722191818185,44.45935855867654,44.45942750393951,44.45772219181818,44.45954651
44.43684757,44.43516540454545,44.436651436311124,44.43681782331014,44.43516540454546,44.43684757
44.41370111,44.41231190545455,44.41361087235118,44.413850472937185,44.412311905454544,44.41370111
44.39041359,44.389134173636364,44.39033682363263,44.39056645009336,44.389134173636364,44.39041359
44.36701173,44.365612798181814,44.366853406011586,44.36702384480198,44.36561279818182,44.36701173
44.34325114,44.34176748090909,44.34309982167412,44.34322597473205,44.34176748090909,44.34325114
44.31920274,44.31761686,44.319033751804334,44.31914889496515,44.31761686,44.31920274
44.29481343,44.293160504545455,44.294634317946304,44.29477756118892,44.293160504545455,44.29481343
44.27005081,44.26840742454545,44.26989565933515,44.27006573736608,44.26840742454545,44.27005081
44.24499123,44.24333820363636,44.24483110812554,44.245006757832286,44.24333820363636,44.24499123
44.21961243,44.21794356636364,44.21944251042302,44.219605532214565,44.21794356636363,44.21961243
44.19388968,44.19223721272727,44.193719215586306,44.193855471352094,44.19223721272727,44.19388968
44.16782766,44.16621983636364,44.16765430467125,44.16777835000012,44.16621983636364,44.16782766
44.14141723,44.139900217272725,44.14124982530107,44.14138860107238,44.139900217272725,44.14141723
44.11465216,44.113282523636364,44.114534813158755,44.11470322806539,44.113282523636364,44.11465216
44.08767072,44.08636325545455,44.08756071676925,44.087742688321796,44.08636325545454,44.08767072
44.06048125,44.05914740818182,44.06034805232615,44.060512990699415,44.059147408181815,44.06048125
44.0330116,44.03164050363636,44.0328816511098,44.0330177271796,44.03164050363636,44.0330116
44.00529762,44.00380031727273,44.00513918448258,44.00529938825186,44.00380031727273,44.00529762
43.97725618,43.97558138545455,43.97709407721457,43.97734119967377,43.97558138545455,43.97725618
43.94887928,43.94695974272727,43.94873853062879,43.9490494069465,43.94695974272727,43.94887928
43.92023811,43.91788532181818,43.92006181596552,43.92035060491853,43.91788532181818,43.92023811
43.89131373,43.888335897272725,43.890945438279665,43.891136767319466,43.88833589727273,43.89131373
43.86158561,43.85829671727273,43.861181931137196,43.86132083032645,43.85829671727273,43.86158561
43.83100898,43.82772315636364,43.83067584496505,43.83088083538473,43.82772315636364,43.83100898
43.79981409,43.79658333545455,43.79946099855748,43.799783839067715,43.79658333545455,43.79981409
43.76785209,43.764877299999995,43.767604374421644,43.76798267657354,43.7648773,43.76785209
43.73543758,43.732597364545455,43.73519455247856,43.73550567818194,43.732597364545455,43.73543758
43.70258062,43.699725334545455,43.70223840846873,43.702457000512936,43.699725334545455,43.70258062
43.66898845,43.666297354545456,43.66867019939753,43.668877448601506,43.666297354545456,43.66898845
43.63471815,43.63232726454545,43.634525478329735,43.63481011372971,43.63232726454545,43.63471815
43.60011289,43.59780576909091,43.599928930084914,43.60028991606072,43.597805769090904,43.60011289
43.56515882,43.56275548272727,43.564930177206804,43.565272985874245,43.56275548272727,43.56515882
43.5297214,43.52716397545454,43.52949387239338,43.52975892044301,43.52716397545455,43.5297214
43.49387783,43.491050810909094,43.49354841725903,43.49372429109569,43.491050810909094,43.49387783
43.45733799,43.454466937272734,43.4569942552872,43.45712706477867,43.454466937272734,43.45733799
43.42007764,43.41743755090909,43.4198017864212,43.419960326550225,43.41743755090909,43.42007764
43.38229894,43.37996619636363,43.38203304902535,43.382257031794985,43.37996619636364,43.38229894
43.343931,43.34204232363636,43.34379552975644,43.34409380731946,43.34204232363637,43.343931
43.30533581,43.303665924545456,43.30522818380164,43.30553201393951,43.303665924545456,43.30533581
43.26656584,43.264846036363636,43.26638678646741,43.266626645221564,43.264846036363636,43.26656584
43.2273949,43.22561489090909,43.227229283882075,43.22739640850827,43.225614890909085,43.2273949
43.18792799,43.18597558636364,43.18770616995663,43.18785617097913,43.18597558636363,43.18792799
43.14799622,43.14591223818182,43.14776838613642,43.14798851953391,43.145912238181815,43.14799622
43.10758101,43.105428362727274,43.10741166705261,43.107702461678436,43.105428362727274,43.10758101
43.06685906,43.06448661272727,43.06666624071654,43.0669528334733,43.06448661272727,43.06685906
43.02579539,43.02306719,43.02547602193495,43.025691464009434,43.02306719,43.02579539
42.98404529,42.98117222727273,42.983710193326246,42.983870684032745,42.98117222727273,42.98404529
42.94160211,42.93877651636364,42.941312434665825,42.94150365179498,42.93877651636364,42.94160211
42.89860837,42.89587505181817,42.89831137251584,42.89858018153858,42.89587505181818,42.89860837
42.85497656,42.85285945909091,42.854764054803965,42.854725011188926,42.85285945909091,42.85497656
42.81095219,42.810143781818184,42.81074876148652,42.810022435781,42.81014378181818,42.81095219
42.76655031,42.767963936363635,42.7663016296918,42.76514504592086,42.767963936363635,42.76655031
42.72157517,42.726701557272726,42.72161016856124,42.720694418811306,42.72670155727272,42.72157517
42.67608011,42.686508397272725,42.67771556917898,42.67761042477867,42.686508397272725,42.67608011
42.63440949,42.647515635454546,42.636353402234974,42.636632335687764,42.647515635454546,42.63440949
42.59698661,42.61008228272727,42.59831986807759,42.59801393039638,42.61008228272727,42.59698661
42.56181709,42.574503875454546,42.563324027641,42.56204189655023,42.574503875454546,42.56181709
42.53015912,42.540797632727276,42.53082000885512,42.52910225813531,42.54079763272727,42.53015912
42.49947735,42.50900796727273,42.500103473624115,42.49897828487191,42.50900796727273,42.49947735
42.46968799,42.47928641090909,42.471133981440055,42.47078541930081,42.47928641090909,42.46968799
42.44320968,42.45132679727272,42.444451178331526,42.444168665338104,42.45132679727272,42.44320968
42.41958971,42.42501418272727,42.419717906587536,42.418747855221554,42.425014182727274,42.41958971
42.39578164,42.40043464909091,42.395827937835726,42.39420632613065,42.400434649090904,42.39578164
42.37188885,42.377398456363636,42.372343604003866,42.37089812874137,42.377398456363636,42.37188885
42.34914299,42.356002579090905,42.34958522323689,42.348824696223886,42.35600257909091,42.34914299
42.32685374,42.33607485272727,42.32818276230245,42.32819162848496,42.33607485272727,42.32685374
42.30754785,42.31718240363636,42.309002695787505,42.309364840000114,42.317182403636366,42.30754785
42.29144222,42.29910799363636,42.29230129156993,42.292426226037406,42.29910799363636,42.29144222
42.276761,42.28183089727273,42.277539659181095,42.2771025088113,42.28183089727273,42.276761
42.2641227,42.265448842727274,42.263805165689895,42.26274242419591,42.265448842727274,42.2641227
42.250483,42.249961979999995,42.249929590339605,42.24882928489522,42.249961979999995,42.250483
42.23539274,42.23529861272727,42.23544555450168,42.234888980559546,42.23529861272727,42.23539274
42.2207712,42.221183884545454,42.22071053394818,42.22076369200478,42.221183884545454,42.2207712
42.20573358,42.20759048181819,42.206140619830336,42.20633157622389,42.20759048181819,42.20573358
42.19168625,42.194658056363636,42.19214405206992,42.191737382237875,42.194658056363636,42.19168625
42.1787875,42.18235916727273,42.17875548080865,42.177752091515266,42.18235916727272,42.1787875
42.1655567,42.17101111909091,42.16572427453076,42.16476084321688,42.17101111909091,42.1655567
42.15228584,42.16078244818182,42.15353265058104,42.153175422540905,42.16078244818182,42.15228584
42.14191479,42.151655600909095,42.14329694543335,42.143404172820624,42.15165560090909,42.14191479
42.13450432,42.14384506545454,42.135498026783026,42.13534071965046,42.14384506545454,42.13450432
42.12883492,42.13739636090909,42.129891925134665,42.129073244242534,42.137396360909094,42.12883492
42.12565447,42.13205503818181,42.125994036551255,42.12495604179499,42.132055038181825,42.12565447
42.12287736,42.12769043454546,42.12314482018919,42.12269104398612,42.12769043454546,42.12287736
42.12037588,42.12425105818182,42.12118882624889,42.1214246865036,42.12425105818181,42.1207505
42.11981769,42.121340805454544,42.12037158106752,42.12067828843834,42.121340805454544,42.12037588
42.1207505,42.11876022727272,42.120138634016804,42.1198486932402,42.11876022727272,42.12003295
42.12003295,42.11642661454545,42.119247039051764,42.11846195370641,42.11642661454545,42.11981769
42.11754606,42.114019400909086,42.11711746782265,42.11662602794883,42.11401940090909,42.11754606
42.1144527,42.111446686363635,42.113927890193544,42.11417539510501,42.111446686363635,42.1144527
42.10990201,42.108780743636366,42.11013324265057,42.11079287125885,42.108780743636366,42.10990201
42.10611796,42.10593280545454,42.10639359638307,42.10672022946398,42.10593280545454,42.10611796
42.10316518,42.10280570454545,42.102810554365675,42.102568771095676,42.10280570454545,42.10316518
42.09917512,42.099622000000004,42.098964824908045,42.0985687841493,42.099622000000004,42.09917512
42.0945775,42.09647629090909,42.0949870443679,42.09495862960384,42.09647629090909,42.0945775
42.09105051,42.09334831545455,42.091497331561186,42.09190176941736,42.09334831545455,42.09105051
42.08849037,42.09039024909091,42.088756993224315,42.089104781491955,42.090390249090916,42.08849037
42.08635239,42.08751927,42.086624045037716,42.08657365426585,42.08751927,42.08635239
42.0850122,42.084896404545454,42.0847482134686,42.08415501573438,42.084896404545454,42.0850122
42.08294326,42.08288580818182,42.0826126434521,42.08164504815862,42.08288580818182,42.08294326
42.08004497,42.08167007454546,42.08007149793816,42.07915321289055,42.08167007454546,42.08120443
42.07736328,42.081352135454544,42.07749925316041,42.076975566107336,42.081352135454544,42.08120443
42.07453719,42.08192117818182,42.075670428952556,42.07568933086259,42.08192117818182,42.08120443
42.07431366,42.08340633272728,42.07565664824529,42.075770258251865,42.08340633272728,42.08120443
42.07705856,42.08592947727272,42.077911684398074,42.07757106981363,42.08592947727273,42.08120443
42.08120443,42.08972763909091,42.08216619439284,42.081252775105,42.08972763909091,42.08120443
42.08755318,42.094832636363634,42.088065294177675,42.086973392774006,42.094832636363634,42.08755318
42.09474984,42.101180843636364,42.095228239633855,42.0946102713754,42.101180843636364,42.09474984
42.10268909,42.108830735454546,42.10363482936904,42.103528808181935,42.108830735454546,42.10268909
42.11276679,42.11753878454545,42.113556554845296,42.113437018927854,42.11753878454545,42.11276679
42.12472304,42.12718869181818,42.12464942508302,42.124024949160955,42.127188691818176,42.12472304
42.13619994,42.137818406363635,42.136034364264376,42.134994927342774,42.137818406363635,42.13619994
42.14719356,42.14927082909091,42.147345830253165,42.14649364377634,42.14927082909091,42.14719356
42.158686,42.16154882,42.15880296341107,42.15847876032645,42.16154882,42.158686
42.1701022,42.174772148181816,42.17083154356476,42.17079628221457,42.174772148181816,42.1701022
42.18320754,42.188931962727274,42.184010086155546,42.18370681587423,42.188931962727274,42.18320754
42.19813129,42.20401985,42.1984925898108,42.197732957342765,42.20401985,42.19813129
42.21352983,42.22027020454546,42.214028729548914,42.21310272389289,42.22027020454546,42.21352983
42.22980774,42.237828446363636,42.23075309677493,42.230035336923194,42.237828446363636,42.22980774
42.2481457,42.25675115818182,42.24914577145096,42.24870373755256,42.25675115818182,42.2481457
42.26852475,42.27721781636364,42.269451609671925,42.26895153559451,42.27721781636364,42.26852475
42.2906898,42.29923116181818,42.291652422508434,42.29084948734277,42.29923116181818,42.2906898
42.31495384,42.32275168818182,42.3155815212598,42.314564311375406,42.32275168818182,42.31495384
42.34033422,42.347869476363634,42.340951206750596,42.3399949365036,42.34786947636364,42.34033422
42.36683583,42.37464355272727,42.367718255862926,42.366960050396386,42.37464355272727,42.36683583
42.39523544,42.403021133636365,42.3960810541642,42.39541695170175,42.403021133636365,42.39523544
42.42535434,42.43299186818182,42.426075735583964,42.425323964102674,42.43299186818182,42.42535434
42.45685708,42.464572182727274,42.457590106580255,42.45668224799546,42.464572182727274,42.45685708
42.4898255,42.497728112727266,42.49058401134913,42.48964800666678,42.497728112727266,42.4898255
42.52432258,42.532526036363635,42.52509598653923,42.52424513846165,42.532526036363635,42.52432258
42.56029909,42.56891361545454,42.56123397053422,42.56056658025653,42.56891361545455,42.56029909
42.59820283,42.60675600636364,42.59916529744805,42.59868709435909,42.60675600636364,42.59820283
42.63807326,42.64600003818182,42.63895406283663,42.63850661522156,42.64600003818182,42.63807326
42.67966907,42.68659029272727,42.680496095553565,42.67989060916095,42.686590292727274,42.67966907
42.72311138,42.72852967,42.723466713559866,42.722592694242536,42.72852967000001,42.72311138
42.7670992,42.77182126090909,42.76736912069583,42.76640836289056,42.77182126090909,42.7670992
42.81150174,42.81641152818182,42.81199972511748,42.811228669790324,42.81641152818182,42.81150174
42.85703869,42.862220264545456,42.857496359018015,42.856997544149294,42.862220264545456,42.85703869
42.90334988,42.90925912181819,42.90405225209186,42.903647801888226,42.909259121818174,42.90334988
42.95115865,42.9575626390909,42.95188721074137,42.95126549095582,42.9575626390909,42.95115865
43.00053008,43.007118265454544,43.001036302899614,43.00016249750594,43.007118265454544,43.00053008
43.05079203,43.05805599,43.051378731476035,43.05048704664347,43.05805599,43.05079203
43.10209893,43.11044700363636,43.1030730266502,43.102393678927854,43.11044700363636,43.10209893
43.15550069,43.16429355090909,43.15652168482041,43.156026943333444,43.16429355090909,43.15550069
43.21100776,43.21968644181818,43.21190322283123,43.211324286456986,43.219686441818176,43.21100776
43.26822327,43.27663573727273,43.269141643924726,43.26832051850827,43.27663573727273,43.26822327
43.32741417,43.33512410636364,43.32806511098591,43.32708318328683,43.33512410636364,43.32741417
43.38780289,43.39520007090909,43.38842979390399,43.38751447242436,43.39520007090909,43.38780289
43.44935071,43.45689824090909,43.450183392508336,43.44943890885793,43.45689824090909,43.44935071
43.51267168,43.52015378272728,43.51346823281246,43.51280820825186,43.52015378272728,43.51267168
43.5776009,43.58492804454546,43.57830727039885,43.57759764361317,43.58492804454546,43.5776009
43.64390214,43.65121922090909,43.64461180126965,43.64379349386958,43.65121922090909,43.64390214
43.71162764,43.71898490454545,43.71233860567702,43.711500303846265,43.718984904545444,43.71162764
43.7807788,43.788259567272725,43.78149296732589,43.78072059093252,43.78825956727273,43.7807788
43.85131165,43.85907898,43.852131320534234,43.85141953897447,43.85907898,43.85131165
43.92352464,43.931421843636365,43.92435500561577,43.92364529771574,43.931421843636365,43.92352464
43.99742621,44.00528779363636,43.99819733656395,43.99743953990688,44.00528779363637,43.99742621
44.07283669,44.080697502727276,44.07361970379721,44.072815556107344,44.08069750272727,44.07283669
44.14982418,44.15766453545455,44.150601209860874,44.149785013892895,44.15766453545454,44.14982418
44.22836425,44.23620344727272,44.229139148800385,44.22834385624721,44.23620344727272,44.22836425
44.30844318,44.31633399454545,44.309240464339595,44.3084606229838,44.31633399454545,44.30844318
44.39012635,44.39804888181818,44.3909243671839,44.390141117016434,44.398048881818184,44.39012635
44.47340894,44.48137931545455,44.474198358684376,44.47337095881131,44.48137931545455,44.47340894
44.558265,44.56637731181818,44.559058138808986,44.55815626053625,44.56637731181818,44.558265
44.64470683,44.65307081090909,44.64550753493579,44.64456676568776,44.65307081090909,44.64470683
44.73274767,44.74150171272727,44.733577118561605,44.732665219370745,44.74150171272727,44.73274767
44.8223884,44.83169198545455,44.82337731818598,44.822542705617835,44.83169198545455,44.8223884
44.91406098,44.923657355454544,44.91508327328087,44.91427889170175,44.923657355454544,44.91406098
45.00781465,45.01743559545454,45.00877759119601,45.007910845105016,45.01743559545454,45.00781465
45.10345267,45.113063485454546,45.10443571091656,45.10347176121225,45.113063485454546,45.10345267
45.20110417,45.210550634545456,45.20201061460806,45.20100254701644,45.210550634545456,45.20110417
45.30053618,45.309906906363636,45.30144209793611,45.300488997855595,45.309906906363636,45.30053618
45.40174542,45.41115341818182,45.40273284324149,45.40185128449895,45.41115341818182,45.40174542
45.50496958,45.514266549999995,45.50594054269402,45.50506158519826,45.51426655,45.50496958
45.61017179,45.61924074181819,45.61103887560617,45.61009077666679,45.61924074181818,45.61017179
45.71706547,45.72609076818182,45.71792775813294,45.716914319114345,45.72609076818182,45.71706547
45.82566666,45.83480475909091,45.82657132826223,45.825571842191266,45.834804759090915,45.82566666
45.93610003,45.94539796090909,45.937006526380436,45.93606967466212,45.94539796090909,45.93610003
46.04830543,46.05625955636364,46.04929980851158,46.0499108999535,46.05625955636364,46.04830543
46.16253076,46.16558903090909,46.16353784044868,46.166919395477976,46.16558903090908,46.16253076
46.27880296,46.27235452090909,46.27967299293841,46.28457509829849,46.27235452090909,46.27880296
46.39695807,46.37507681636364,46.396702338859846,46.40044357149196,46.37507681636364,46.39695807
46.5170614,46.47320366,46.51022275211328,46.510621147296156,46.473203659999996,46.5170614
46.62122297,46.56620414363636,46.6130896679612,46.61203775412599,46.56620414363636,46.62122297
46.7075938,46.652655187272735,46.70204052362493,46.703474676433686,46.65265518727272,46.7075938
46.78459218,46.731276281818175,46.7783123245657,46.78374017937075,46.731276281818175,46.78459218
46.84701072,46.801957745454544,46.844132540242484,46.851284982167954,46.801957745454544,46.84701072
46.90506194,46.864569240909084,46.90232292145564,46.90696381188823,46.8645692409091,46.90506194
46.95910535,46.91849442,46.95301987144037,46.95445660519826,46.91849442,46.95910535
46.99926691,46.96501057454545,46.994034474374345,46.99525933142204,46.96501057454545,46.99926691
47.0273628,47.00460051909091,47.02684477706896,47.03097770289057,47.00460051909091,47.0273628
47.05629906,47.03689871909091,47.056140694100634,47.06297490673672,47.036898719090914,47.05629906
47.08568452,47.06269362909091,47.083777314139844,47.08983228363648,47.06269362909091,47.08568452
47.11023837,47.081610049090905,47.10839347383596,47.11155562717961,47.081610049090905,47.11023837
47.13290067,47.09434784181818,47.12734207799952,47.12731921792553,47.09434784181818,47.11023837
47.14308319,47.10267160909091,47.136998638459715,47.13559220349663,47.10267160909091,47.11023837
47.13987238,47.10747491181819,47.13629799704508,47.13594150657355,47.10747491181819,47.11023837
47.13075473,47.108800836363635,47.12748529273191,47.129442795454665,47.108800836363635,47.11023837
47.11314256,47.1062237109091,47.114257593122666,47.118722166037415,47.1062237109091,47.11023837
47.09922107,47.09973963727273,47.101289191236106,47.10585501291388,47.09973963727273,47.09922107
47.09082835,47.08961330727273,47.090443251626326,47.09280314200478,47.08961330727273,47.09082835
47.08019913,47.07696715454545,47.080271690882576,47.08020131456888,47.07696715454545,47.08019913
47.07088423,47.061922059090904,47.06911401352713,47.068520765151646,47.061922059090904,47.07088423
47.05733614,47.04389464272727,47.055363165679054,47.05719401731947,47.04389464272727,47.05733614
47.03891356,47.022988545454545,47.0388896833793,47.0431150806528,47.022988545454545,47.03891356
47.02151104,46.99792335545454,47.02068151155569,47.02472395638708,46.99792335545454,47.02151104
47.00397551,46.96801793909091,46.99876691166587,47.00035017172506,46.96801793909091,47.00397551
46.97437633,46.93334413636364,46.968614881990035,46.96833079778567,46.93334413636364,46.97437633
46.93245315,46.89303675818181,46.92827426678478,46.92907360340338,46.89303675818182,46.93245315
46.88317549,46.846900979090904,46.87873725661199,46.88221771417261,46.84690097909092,46.88317549
46.82350398,46.79602135363636,46.82196482696724,46.826273346177274,46.79602135363637,46.82350398
46.76186877,46.74099668363636,46.76062054803885,46.762450815804314,46.74099668363636,46.76186877
46.6987873,46.68207172636364,46.69533190417171,46.6943082701866,46.68207172636364,46.6987873
46.62750307,46.620907630909095,46.62513992412457,46.62387798766912,46.620907630909095,46.62750307
46.54984257,46.55833317363636,46.55246128541186,46.55375075300712,46.558333173636356,46.54984257
46.47923768,46.49469995727273,46.48261089967786,46.4859653552915,46.49469995727273,46.47923768
46.41623967,46.43135923090909,46.41806149516477,46.420129732890565,46.43135923090909,46.41623967
46.35580098,46.368730774545455,46.35803970342302,46.356957950769356,46.368730774545455,46.35580098
46.30157128,46.30652342,46.30061111581837,46.297792523496625,46.306523420000005,46.30157128
46.24413412,46.24509963272727,46.242986909283616,46.24161696104907,46.245099632727275,46.24413412
46.18321011,46.18487473181818,46.184746836893375,46.185807133566556,46.18487473181818,46.18321011
46.12675599,46.12489398363636,46.12767319545052,46.129368969767015,46.12489398363636,46.12675599
46.07295575,46.064752026363635,46.071177219578054,46.07127206983695,46.064752026363635,46.07295575
46.0145064,46.00454237454545,46.01256162713436,46.010798563240215,46.00454237454546,46.0145064
45.95184141,45.94361480363636,45.95069284021474,45.94919048720292,45.943614803636365,45.95184141
45.88736866,45.88231698909091,45.88619593636409,45.88642065051294,45.88231698909091,45.88736866
45.81944945,45.819969109999995,45.82059012314212,45.82313732107238,45.81996911,45.81944945
45.75467814,45.75502672727273,45.75610778887221,45.760223432167955,45.75502672727273,45.75467814
45.69349481,45.68671399454546,45.693378628090805,45.697252952937184,45.68671399454545,45.69349481
45.631368,45.61461145818182,45.63079669655639,45.632985125897555,45.61461145818181,45.631368
45.56985816,45.53877741818182,45.565083415676334,45.56498189114231,45.538777418181816,45.56985816
45.49738344,45.459092047272726,45.49172220459887,45.4912363969232,45.459092047272726,45.49738344
