index,value
2997,7
2998,8
2999,8
3000,8
3001,8
3002,7
3003,7
3004,7
3005,7
3006,7
3007,7
3008,8
3009,7
3010,7
3011,7
3012,7
3013,7
3014,7
3015,7
3016,9
3017,9
3018,9
3019,9
3020,9
3021,9
3022,9
3023,9
3024,9
3025,9
3026,9
3027,9
3028,9
3029,9
3030,9
3031,9
3032,9
3033,9
3034,9
3035,8
3036,8
3037,8
3038,8
3039,8
3040,8
3041,8
3042,7
3043,7
3044,7
3045,8
3046,8
3047,8
3048,8
3049,8
3050,8
3051,8
3052,8
3053,8
3054,9
3055,8
3056,9
3057,9
3058,8
3059,8
3060,8
3061,8
3062,8
3063,8
3064,8
3065,8
3066,8
3067,8
3068,8
3069,8
3070,8
3071,8
3072,8
3073,8
3074,8
3075,8
3076,8
3077,8
3078,8
3079,8
3080,6
3081,6
3082,6
3083,6
3084,6
3085,6
3086,6
3087,6
3088,6
3089,7
3090,7
3091,7
3092,7
3093,7
3094,7
3095,7
3096,7
3097,7
3098,7
3099,7
3100,7
3101,7
3102,8
3103,8
3104,8
3105,8
3106,8
3107,8
3108,8
3109,8
3110,8
3111,7
3112,7
3113,7
3114,7
3115,6
3116,6
3117,6
3118,6
3119,6
3120,6
3121,6
3122,7
3123,7
3124,7
3125,7
3126,8
3127,8
3128,8
3129,8
3130,8
3131,8
3132,8
3133,7
3134,7
3135,7
3136,7
3137,6
3138,6
3139,6
3140,6
3141,6
3142,5
3143,5
3144,5
3145,5
3146,5
3147,5
3148,5
3149,6
3150,6
3151,6
3152,6
3153,6
3154,6
3155,6
3156,6
3157,6
3158,5
3159,5
3160,5
3161,5
3162,5
3163,5
3164,6
3165,6
3166,6
3167,6
3168,6
3169,7
3170,6
3171,7
3172,7
3173,7
3174,7
3175,6
3176,6
3177,6
3178,7
3179,6
3180,5
3181,6
3182,5
3183,5
3184,6
3185,6
3186,6
3187,6
3188,6
3189,5
3190,6
3191,6
3192,8
3193,8
3194,8
3195,7
3196,7
3197,7
3198,7
3199,7
3200,8
3201,7
3202,7
3203,7
3204,6
3205,6
3206,6
3207,6
3208,5
3209,6
3210,6
3211,6
3212,6
3213,6
3214,6
3215,7
3216,7
3217,7
3218,7
3219,8
3220,8
3221,7
3222,8
3223,8
3224,8
3225,7
3226,7
3227,9
3228,7
3229,6
3230,6
3231,6
3232,7
3233,7
3234,7
3235,7
3236,7
3237,7
3238,7
3239,7
3240,7
3241,7
3242,8
3243,7
3244,8
3245,8
3246,8
3247,8
3248,8
3249,8
3250,8
3251,8
3252,8
3253,8
3254,9
3255,9
3256,9
3257,9
3258,9
3259,9
3260,9
3261,9
3262,8
3263,7
3264,7
3265,6
3266,6
3267,6
3268,6
3269,6
3270,6
3271,6
3272,6
3273,6
3274,6
3275,6
3276,6
3277,5
3278,5
3279,4
3280,5
3281,6
3282,6
3283,6
3284,6
3285,6
3286,6
3287,8
3288,8
3289,8
3290,8
3291,6
3292,5
